kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60;
8431;0000-2400;;CHN;XSQ Guangzhou Radio;-TY;FE;gx;1;;[0219]
8431;0000-2400;;TUR;TAH Turk Radio Istanbul;-CW;ME;is;1;;[0222]
8433;0000-2400;;CHN;XSG Shanghai Radio;-TY;FE;sh;1;;[0222]
8434;0000-2400;;TUR;TAH Turk Radio Istanbul;-CW;ME;is;1;;[1216]
8435;0000-2400;;CHN;XSQ Guangzhou Radio;-TY;FE;gx;1;;[0222]
8439;0000-2400;;HOL;PBB Ny DenHelder;-TY;WEu;cg;1;;[0120]
8440;0700-0721;;RUS;RBW Murmansk Meteo Fax;;NEu;mm;1;;
8440;0800-0821;;RUS;RBW Murmansk Meteo Fax;;NEu;mm;1;;
8440;1400-1500;;RUS;RBW Murmansk Meteo Fax;;NEu;mm;1;;
8440;1850-1905;;RUS;RBW Murmansk Meteo Fax;;NEu;mm;1;;
8440;2000-2021;;RUS;RBW Murmansk Meteo Fax;;NEu;mm;1;;[0119]
8444;1030-1043;;RUS;RBW Murmansk Meteo Fax;;NEu;mm;1;;[1219]
8456;0100-0140;;CAN;VFF Iqaluit Meteo Fax;;NAm;in;1;1005;3110
8456;0200-0240;;CAN;VFF Iqaluit Meteo Fax;;NAm;in;1;1005;3110
8456;1000-1030;;CAN;VFF Iqaluit Meteo Fax;;NAm;in;1;1005;3110
8456;1100-1130;;CAN;VFF Iqaluit Meteo Fax;;NAm;in;1;1005;3110
8459;0340-0610;;ALS;NOJ Fax Kodiak;;WNA;k;1;;
8459;0950-1210;;ALS;NOJ Fax Kodiak;;WNA;k;1;;
8459;1540-1820;;ALS;NOJ Fax Kodiak;;WNA;k;1;;
8459;2150-0030;;ALS;NOJ Fax Kodiak;;WNA;k;1;;[0416]
8459;0000-2400;;CHN;China Military ALE;;FE;;1;;[1219]
8467.5;0000-0300;;J;JJC Kyodo News Agcy Fax;;FE;ky;1;;
8467.5;0430-0800;;J;JJC Kyodo News Agcy Fax;;FE;ky;1;;
8467.5;1100-1230;;J;JJC Kyodo News Agcy Fax;;FE;ky;1;;[0717]
8467.5;1335-1530;;J;JJC Kyodo News Agcy Fax;;FE;ky;1;;[0118]
8467.5;1645-2000;;J;JJC Kyodo News Agcy Fax;;FE;ky;1;;[0616]
8467.5;2215-2245;;J;JJC Kyodo News Agcy Fax;;FE;ky;1;;[0216]
8473;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
8478.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
8484;0900-2400;;KOR;HLG Seoul Radio;-CW;FE;;1;;[0220]
8484.5;0000-2400;;RUS;Channel Marker P;-CW;RUS;kl;1;;[0314]
8494;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
8494.7;0000-2400;;RUS;Channel Marker D;-CW;EEu;se;1;;[1119]
8494.8;0000-2400;;RUS;Channel Marker P;-CW;RUS;kl;1;;[0222]
8494.9;0000-2400;;RUS;Channel Marker S;-CW;RUS;sm;1;;[0421]
8495;0000-2400;;RUS;Channel Marker C;-CW;RUS;m;1;;[0421]
8495.1;0000-2400;;RUS;Channel Marker A;-CW;RUS;as;1;;[0421]
8495.2;0000-2400;;RUS;Channel Marker F;-CW;FE;vl;1;;[0421]
8495.3;0000-2400;;RUS;Channel Marker K;-CW;FE;pk;1;;[0421]
8495.4;0000-2400;;RUS;Channel Marker M;-CW;FE;mg;1;;[0421]
8497.8;0000-2400;;RUS;Channel Marker L;-CW;RUS;pt;1;;[0422]
8502;0330-0405;;USA;NMG USCG New Orleans;E;NAm;nm;1;;[1022]
8502;0515-0550;;USA;NMG USCG New Orleans;E;NAm;nm;1;;
8502;0930-1005;;USA;NMG USCG New Orleans;E;NAm;nm;1;;
8502;1115-1150;;USA;NMG USCG New Orleans;E;NAm;nm;1;;[0314]
8502;1530-1605;;USA;NMG USCG New Orleans;E;NAm;nm;1;;[0322]
8502;1715-1750;;USA;NMG USCG New Orleans;E;NAm;nm;1;;
8502;2130-2245;;USA;NMG USCG New Orleans;E;NAm;nm;1;;[0120]
8502;2315-2350;;USA;NMG USCG New Orleans;E;NAm;nm;1;;[1120]
8503.9;0000-0305;;USA;NMG Fax New Orleans;;Car;nm;1;;[1218]
8503.9;0600-0855;;USA;NMG Fax New Orleans;;Car;nm;1;;
8503.9;1200-1505;;USA;NMG Fax New Orleans;;Car;nm;1;;
8503.9;1800-2105;;USA;NMG Fax New Orleans;;Car;nm;1;;[0922]
8514;0000-2400;;CHN;XSQ Guangzhou Radio x30;M;FE;gx;1;;
8530;1910-1920;Fr,Su;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0419]
8530;1910-1920;Fr,Su;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[1019]
8532;0000-2400;;NIG;Nigerian Police ALE;;NIG;;1;;
8532.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ev;1;;[1119]
8545;1045-1055;Mo,We;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0618]
8545;1730-1740;We,Sa;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[0219]
8560;0000-2400;;CLM;Colombian Army ALE;;CLM;;1;;
8560;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
8565;0315-0325;We,Th;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0521]
8580;0230-0245;;B;PWZ33 Rio d.J.Naval Wx;P;B;rw;1;;
8580;0400-0415;;B;PWZ33 Rio d.J.Naval Wx;P;B;rw;1;;
8580;0600-0615;;B;PWZ33 Rio d.J.Naval Wx;P;B;rw;1;;
8580;1430-1445;;B;PWZ33 Rio d.J.Naval Wx;P;B;rw;1;;
8580;1845-1900;;B;PWZ33 Rio d.J.Naval Wx;P;B;rw;1;;
8580;2130-2145;;B;PWZ33 Rio d.J.Naval Wx;P;B;rw;1;;
8597;0900-0910;Mo,We;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[1218]
8597;1000-1010;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[1219]
8597;0700-0710;Mo,Th;POL;S11a Polish Spy Numbers;R;;p;1;0105;3108
8597;0700-0710;Mo,Th;POL;S11a Polish Spy Numbers;R;;p;1;0109;3110
8600;0000-2400;;MRC;Protection Civile ALE;;MRC;;1;;
8616;0000-2400;;J;JFC Misaki Fisheries Fax;;WOc;m;1;;
8617;0000-2400;;CHN;XSV Tianjin Radio;-TY;FE;tj;1;;
8636;0900-2400;;KOR;HLW Seoul Radio;-CW;FE;;1;;[1020]
8656;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
8658;0615-0630;126;J;JFC Misaki Fisheries Fax;;WOc;m;1;;
8658;0650-0705;Mo-Sa;J;JFC Misaki Fisheries Fax;;WOc;m;1;;[1119]
8658;1800-1813;;J;JFC Misaki Fisheries Fax;;WOc;m;1;;[0220]
8658;2300-2313;;J;JFC Misaki Fisheries Fax;;WOc;m;1;;[0518]
8677;1115-1200;;CHL;CBV Valparaiso Met Fax;;SAm;v;1;;
8677;1630-1715;;CHL;CBV Valparaiso Met Fax;;SAm;v;1;;
8677;1915-2100;;CHL;CBV Valparaiso Met Fax;;SAm;v;1;;
8677;2200-2245;;CHL;CBV Valparaiso Met Fax;;SAm;v;1;;[1220]
8677;2310-2355;;CHL;CBV Valparaiso Met Fax;;SAm;v;1;;
8680;0700-0710;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108
8680;1300-1310;Th,Sa;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[1118]
8682;0140-0415;;USA;NMC Fax Pt Reyes CA;;WNA;pr;1;;[0518]
8682;0655-1015;;USA;NMC Fax Pt Reyes CA;;WNA;pr;1;;[0818]
8682;1120-1235;;USA;NMC Fax Pt Reyes CA;;WNA;pr;1;;[0717]
8682;1400-1615;;USA;NMC Fax Pt Reyes CA;;WNA;pr;1;;[0416]
8682;1820-1840;;USA;NMC Fax Pt Reyes CA;;WNA;pr;1;;
8682;1840-2220;;USA;NMC Fax Pt Reyes CA;;WNA;pr;1;;[0416]
8682;2320-2400;;USA;NMC Fax Pt Reyes CA;;WNA;pr;1;;
8695;0000-2400;;IRQ;Iraqi Security Fcs. ALE;;IRQ;;1;;[1219]
8700;0000-2400;;SVN;Slovenian Military ALE;;SVN;;1;;
8719;0000-2400;;S;Stockholm Radio;E;NEu;gr;1;;
8725;0000-2400;;S;Stockholm Radio;E;NEu;gr;1;;
8725;0000-2400;;ALB;Albanian Government ALE;;ALB;;1;;
8728;0830-0900;;MCO;3AC Radio Monaco;F,E;SEu;/F-ma;2;;[0919]
8728;0930-0940;;MCO;3AC Radio Monaco;F,E;NAO;/F-ma;1;;
8728;1120-1130;;MCO;3AC Radio Monaco;F,E;NAO;/F-ma;1;;[0818]
8728;1303-1330;;MCO;3AC Radio Monaco;F,E;SEu;/F-ma;2;;[0518]
8728;1830-1900;;MCO;3AC Radio Monaco;F,E;SEu;/F-ma;2;;[0317]
8743;0000-0200;;THA;Bangkok Meterolog.Radio;E,T;SEA;bv;1;;
8743;0300-0500;;THA;Bangkok Meterolog.Radio;E,T;SEA;bv;1;;
8743;0600-0800;;THA;Bangkok Meterolog.Radio;E,T;SEA;bv;1;;
8743;0900-1100;;THA;Bangkok Meterolog.Radio;E,T;SEA;bv;1;;[0216]
8743;1200-1400;;THA;Bangkok Meterolog.Radio;E,T;SEA;bv;1;;[1221]
8743;1500-1700;;THA;Bangkok Meterolog.Radio;E,T;SEA;bv;1;;[1121]
8743;1800-2000;;THA;Bangkok Meterolog.Radio;E,T;SEA;bv;1;;[0922]
8743;2100-2300;;THA;Bangkok Meterolog.Radio;E,T;SEA;bv;1;;[0518]
8746;0000-2400;;TUR;TAH Turk Radio Istanbul;E;ME;is;1;;
8749;0000-2400;;TUR;TAH Turk Radio Istanbul;E;ME;is;1;;
8750;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
8752;0000-2400;;CAN;VFF Iqaluit Radio;E;NAm;ch;1;0107;3110
8752;0000-2400;;CAN;VFF Iqaluit Radio;E;NAm;i;1;1005;3112
8752;0000-2400;;CAN;VFF Iqaluit Radio;E;NAm;r;1;1007;3110
8755;0000-2400;;CHN;XSV Tianjin Radio;M;FE;tj;1;;
8761;0640-2240;;EST;Tallinn Radio;E;NEu;ta;1;;[0217]
8761;2240-0640;;EST;Tallinn Radio;E;NEu;ta;1;;
8764;0005-0040;;HWA;NMO USCG Honolulu;E;Oc;nm;1;;
8764;0600-0635;;HWA;NMO USCG Honolulu;E;Oc;nm;1;;[0722]
8764;1200-1235;;HWA;NMO USCG Honolulu;E;Oc;nm;1;;[0815]
8764;1800-1835;;HWA;NMO USCG Honolulu;E;Oc;nm;1;;
8764;0430-0505;;USA;NMC USCG Point Reyes;E;NAm;pr;1;;[0520]
8764;1030-1105;;USA;NMC USCG Point Reyes;E;NAm;pr;1;;[0314]
8764;1630-1705;;USA;NMC USCG Point Reyes;E;NAm;pr;1;;
8764;2230-2305;;USA;NMC USCG Point Reyes;E;NAm;pr;1;;[1217]
8764;0330-0430;;USA;NMN USCG Chesapeake;E;NAm;ch;1;;[0820]
8764;0515-0615;;USA;NMN USCG Chesapeake;E;NAm;ch;1;;[0719]
8764;0930-1030;;USA;NMN USCG Chesapeake;E;NAm;ch;1;;
8764;1115-1215;;USA;NMN USCG Chesapeake;E;NAm;ch;1;;[0314]
8764;1530-1630;;USA;NMN USCG Chesapeake;E;NAm;ch;1;;[0420]
8764;1715-1815;;USA;NMN USCG Chesapeake;E;NAm;ch;1;;
8764;2130-2230;;USA;NMN USCG Chesapeake;E;NAm;ch;1;;[0922]
8764;2315-0015;;USA;NMN USCG Chesapeake;E;NAm;ch;1;;[0920]
8765;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
8770;0518-0528;;SEY;Seychelles Marine Wx;E;SEY;mh;1;;
8770;1548-1558;;SEY;Seychelles Marine Wx;E;SEY;mh;1;;
8773;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;[1019]
8776;1200-1300;;GRC;SVO Olimpia Radio;GR;SEu;o;1;;[1219]
8776;1945-2000;;GRC;SVO Olimpia Radio;GR;SEu;o;1;;[1119]
8779;0000-2400;;I;Romaradio IAR;I;SEu;r;1;;
8782;0000-2400;;CHN;XSQ Guangzhou Radio;M;FE;gx;1;;
8783;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
8785;1000-1015;;J;JFE Itoman Marine R.;J;FE;it;1;;[0921]
8789.4;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
8791;0000-2400;;CAN;VFF Iqaluit Radio;E;NAm;r;1;1007;3110
8791;0000-2400;;S;Stockholm Radio;E;NEu;gr;1;;
8794;0000-2400;;CAN;VFF Iqaluit Radio;E;NAm;cb;1;0107;1010
8794;0000-2400;;CAN;VFF Iqaluit Radio;E;NAm;hr;1;1005;3110
8794;0000-2400;;CAN;VFF Iqaluit Radio;E;NAm;in;1;1005;3110
8794;0000-2400;;CHN;Chinese Navy ALE;;CHN;;1;;
8797;0000-2400;;S;Stockholm Radio;E;NEu;gr;1;;
8797;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
8800;1000-1010;Tu,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[0219]
8800;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
8806;0000-2400;;CHN;XSG Shanghai Radio;M;FE;sh;1;;[0319]
8809;0000-2400;;TUR;TAH Turk Radio Istanbul;E;ME;is;1;;
8809;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1116]
8812;0033-0048;;HKG;Hong Kong Observatory;E;FE;a;1;;
8812;0433-0448;;HKG;Hong Kong Observatory;E;FE;a;1;;
8812;0633-0648;;HKG;Hong Kong Observatory;E;FE;a;1;;
8812;1003-1018;;HKG;Hong Kong Observatory;E;FE;a;1;;
8812;1333-1348;;HKG;Hong Kong Observatory;E;FE;a;1;;
8812;1733-1748;;HKG;Hong Kong Observatory;E;FE;a;1;;
8812;2033-2048;;HKG;Hong Kong Observatory;E;FE;a;1;;
8812;0915-0935;;TUR;TAH Turk Radio Istanbul;TU;ME;is;1;;[1116]
8812;0955-1020;;TUR;TAH Turk Radio Istanbul;TU;ME;is;1;;[1219]
8812;1700-1730;;TUR;TAH Turk Radio Istanbul;TU;ME;is;1;;[1116]
8812;1755-1820;;TUR;TAH Turk Radio Istanbul;TU;ME;is;1;;[0321]
8812;1820-1840;;TUR;TAH Turk Radio Istanbul;E;ME;is;1;;[0321]
8812;1239-1242;;VTN;Ho Chi Minh City R.XVS;E;SEA;vt;1;;[0822]
8812;1246-1248;;VTN;Ho Chi Minh City R.XVS;VN;SEA;vt;1;;[0420]
8812;1248-1250;;VTN;Ho Chi Minh City R.XVS;E;SEA;vt;1;;[0420]
8812;2030-2040;;VTN;Ho Chi Minh City R.XVS;E;SEA;vt;1;;[0216]
8815;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
8819;0000-2400;;UZB;Tashkent Volmet x20,x50;R;CAs;a;1;;[0817]
8825;0930-2350;;ARG;Com.RivadaviaVolmet x30;S;ARG;cv;1;;
8825;0000-2400;;AZR;Santa Maria Radio E;E;NAO;sm;1;;[1119]
8825;0000-2400;;THA;Hat Yai HFDL (ID6);-HF;SEA;hy;1;;
8825;0000-2400;;USA;New York Radio NAT-E;E;NAO;bg;1;;[0922]
8828;0000-2400;;HKG;Hongkong Volmet x15,x45;E;FE;a;1;;[0220]
8828;0000-2400;;J;Tokyo Volmet x10,x40;E;FE;tv;1;;[0220]
8828;0000-2400;;NZL;Auckland Volmet x20,x50;E;FE;a;1;;[0122]
8831;0000-2400;;AUS;Brisbane Radio;E;AUS;;1;;[0918]
8831;0000-2400;;CAN;Gander Radio F;E;NAO;g;1;;[1119]
8831;1000-1800;;IRL;Shannon Aeradio F;E;NAO;s;1;;
8834;0000-2400;;AFS;Johannesburg HFDL (ID8);-HF;SAf;j;1;;
8841;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
8843;0000-2400;;IRL;Shannon HFDL (ID7);-HF;NAO;s;1;;
8843;0000-2400;;USA;San Francisco Radio CEP;E;EOc;dx;1;;[0115]
8846;0000-2400;;USA;New York Radio CAR-A;E;Car;bg;1;;[1122]
8847;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
8849;0015-0800;LSB;CHN;Beijing Volmet x15,x45;E;FE;;5;;
8849;0015-1000;LSB;CHN;Beijing Volmet x15,x45;E;FE;;4;;
8849;0000-0745;USB;CHN;Guangzhou Volmet x00,30;E;FE;;1;;
8850;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
8855;0000-2400;;GUF;Cayenne Radio;E;SAm;;1;;[1119]
8857;0000-2400;;AGL;Angolan Police ALE;;AGL;;1;;
8859;0000-2400;;AGL;Angolan Police ALE;;AGL;;1;;
8861;0000-2400;;CNR;Las Palmas Radio;E;WAf;;1;;[1119]
8861;0000-2400;;CPV;Sal Radio;E;WAf;;1;;[0416]
8861;0000-2400;;IND;Chennai Radio;E;SAs;;1;;[0216]
8861;0000-2400;;SEN;Dakar Radio;E;WAf;y;1;;[0415]
8864;0000-2400;;CAN;Gander Radio B;E;NAO;g;1;;[0322]
8864;0900-2100;;IRL;Shannon Aeradio B;E;NAO;s;1;;
8864;0000-2400;;ISL;Iceland Radio B;E;NAO;;1;;[0416]
8867;0000-2400;;AUS;Brisbane Radio;E;Oc;ae;1;;[0118]
8867;0000-2400;;FJI;Nadi Radio;E;Oc;n;1;;[0118]
8867;0000-2400;;NZL;Auckland Radio;E;Oc;a;1;;[1118]
8867;0000-2400;;OCE;Tahiti Radio;E;Oc;fa;1;;
8867;0000-2400;;USA;San Francisco Radio SP;E;Oc;/HWA-m;1;;[0815]
8870;0000-2400;;USA;San Francisco Radio CWP;E;WOc;/GUM-b;1;;
8875;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;[1119]
8876.8;0030-0040;;PHL;DZS4 Manila Radio;E;PHL;;1;;
8876.8;0330-0340;;PHL;DZS4 Manila Radio;E;PHL;;1;;
8876.8;0630-0640;;PHL;DZS4 Manila Radio;E;PHL;;1;;
8876.8;0930-0940;;PHL;DZS4 Manila Radio;E;PHL;;1;;
8876.8;1230-1240;;PHL;DZS4 Manila Radio;E;PHL;;1;;
8878;0000-2400;;ROU;Bucuresti Aero;RO;Eu;b;1;;[1118]
8879;0000-2400;;CAN;Gander Radio C;E;NAO;g;1;;
8879;0000-2400;;IND;Mumbai Radio;E;SAs;;1;;[1119]
8879;0900-2100;;IRL;Shannon Aeradio C;E;NAO;s;1;;[1119]
8879;0000-2400;;ISL;Iceland Radio C;E;NAO;;1;;
8885;0000-2400;;BHR;Al Muharraq HFDL (ID15);-HF;ME;m;1;;
8886;0000-2400;;RUS;Krasnoyarsk HFDL (ID14);-HF;Sib;kf;1;;
8888;0000-2400;;RUS;Novosibir Volmet x10,40;R;CIS;nv;1;;[0122]
8888;0000-2400;;RUS;Samara Volmet x15,45;R;CIS;sv;1;;[0122]
8888;0000-2400;;RUS;Syktyvkar Volmet x00,30;R;CIS;sy;1;;[0122]
8888;0000-2400;;MEX;Mexican Military ALE;;MEX;;1;;
8891;0000-2400;;CAN;Gander Radio;E;NAO;g;1;;[1122]
8891;0000-2400;;IRL;Shannon Aeradio D;E;NAO;s;1;;
8891;0000-2400;;ISL;Iceland Radio B;E;NAO;;1;;[1119]
8891;0000-2400;;NOR;Bodo Radio;E;NAO;bo;1;;[0816]
8894;0000-2400;;ALG;Algiers Radio;E;NAf;;1;;[0216]
8894;0000-2400;;MTN;Nouakchott Radio;E;WAf;;1;;[0216]
8894;0000-2400;;NGR;Niamey Radio;E;CAf;;1;;[0914]
8894;0000-2400;;PNR;Albrook HFDL (ID11);-HF;CAm;al;1;;
8896.6;0000-2400;;IRQ;Iraqi Security Fcs. ALE;;IRQ;;1;;[1219]
8900;0000-2400;;ARG;ResistenciaVolmetx20x50;S;ARG;r;1;;
8903;0000-2400;;COD;Kinshasa Radio;E;CAf;;1;;[0216]
8903;0000-2400;;COG;Brazzaville Radio;E;CAf;;1;;[0216]
8903;0000-2400;;KOR;Seoul Radio;E;FE;;1;;[0216]
8903;0000-2400;;NGR;Niamey Radio;E;CAf;;1;;[1219]
8903;0000-2400;;PHL;Manila Radio;E;WOc;;1;;[0519]
8903;0000-2400;;TCD;N'Djamena Radio;E;CAf;;1;;[0918]
8903;0000-2400;;USA;San Francisco Radio CWP;E;WOc;/HWA-m;1;;
8905;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
8906;0000-2400;;ARG;Córdoba Volmet x25, x45;S;SAm;co;1;;
8906;0000-2400;;AZR;Santa Maria Radio A;E;NAO;sm;1;;[1219]
8906;0000-2400;;CAN;Gander Radio A;E;NAO;g;1;;
8906;0900-2100;;IRL;Shannon Aeradio A;E;NAO;s;1;;
8906;0000-2400;;USA;New York Radio NAT-A;E;NAO;bg;1;;[0822]
8907;0000-2400;;CHN;China Military ALE;;FE;;1;;[1119]
8912;0000-2400;;HWA;Moloka'i HFDL (ID2);-HF;Oc;m;1;;
8912;0000-2400;;USA;Riverhead HFDL (ID4);-HF;ENA;rh;1;;
8912;0000-2400;;USA;COTHEN ALE;;USA;;1;;[0120]
8915;0000-2400;;USA;San Francisco Radio CEP;E;EOc;dx;1;;
8917;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
8918;0000-2400;;CAN;Gander Radio;E;NAO;g;1;;[0815]
8918;0000-2400;;TRD;Piarco Radio CAR-B;E;Car;;1;;
8918;0000-2400;;USA;New York Radio CAR-B;E;Car;bg;1;;[0222]
8921;0000-2400;;NZL;Auckland HFDL (ID5);-HF;SOc;a;1;;
8927;0000-2400;;ALS;Barrow HFDL (ID9);-HF;NOc;ba;1;;
8927;0000-2400;;GUM;Agana Guam HFDL (ID16);-HF;WOc;h;1;;[0122]
8927;0000-2400;;USA;San Francisco HFDL(ID1);-HF;WNA;dx;1;;
8930;0600-1800;;S;Stockholm Radio (Air);E;Eu;gr;1;;[1119]
8930;1800-0600;;S;Stockholm Radio (Air);E;Eu;gr;1;;[0120]
8933;0000-2400;;USA;New York Radio LDOC;E;NAO;bg;1;;[0222]
8933;0000-2400;;USA;San Francisco R. LDOC;E;Oc;dx;1;;[0815]
8935;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
8936;0000-2400;;ALS;Barrow HFDL (ID9);-HF;NOc;ba;1;;
8936;0000-2400;;HWA;Moloka'i HFDL (ID2);-HF;Oc;m;1;;
8939;0000-2400;;KOR;Seoul Muan HFDL (ID10);-HF;FE;m;1;;
8939;0000-2400;;RUS;Rostov Volmet x25,55;R;CIS;rv;1;;[0522]
8939;0000-2400;;RUS;StPeterbg Volmet x05,35;R;CIS;pv;1;;[0217]
8939;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
8941;0000-2400;;CHN;China Military ALE;;FE;;1;;[1119]
8942;0000-2400;;IRL;Shannon HFDL (ID7);-HF;NAO;s;1;;[0120]
8942;0000-2400;;PHL;Manila Radio;E;WOc;;1;;[0220]
8942;0000-2400;;SNG;Singapore Radio;E;SEA;;1;;[0220]
8948;0000-2400;;CNR;Canarias HFDL (ID17);-HF;WAf;gc;1;;[1219]
8948;0000-2400;;IND;Mumbai Radio;E;SAs;;1;;[1219]
8950;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[0120]
8951;0000-2400;;USA;San Francisco Radio NP;E;NOc;/HWA-m;1;;
8954;0000-2400;;IRL;Shannon Aeradio J;E;NAO;s;1;;
8957;0000-2400;;BOL;Santa Cruz HFDL (ID13);-HF;SAm;sz;1;;[0419]
8957;0000-2400;;IRL;Shannon Volmet;E;Eu;s;1;;[0922]
8965;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
8965;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[1219]
8968;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
8977;0000-2400;;ISL;Reykjavik HFDL (ID3);-HF;NAO;r;1;;[1019]
8980;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
8990;0000-2400;;ALG;Algeria Gendarmerie ALE;;ALG;;1;;
8992;0000-2400;;USA;US Air Force Messages;E;NAm;;1;;[0822]
8995;0000-2400;;LTU;Lithuanian Navy ALE;;LTU;;1;;
9004;0000-2400;;D;German Red Cross ALE;;D;;1;;
9005;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
9018.3;0000-2400;;IRQ;Iraqi Navy ALE;;IRQ;;1;;[1219]
9019;0000-2400;;F;Fr. Air Force E-3F ALE;;Eu;av;1;;
9019;0000-2400;;USA;US National Guard ALE;;USA;;1;;
9022;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1119]
9025;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[1119]
9025;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
9028;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;[0120]
9038;0000-2400;;USA;ArmyAviation SCPTOC ALE;;SEE;/KOS-b;1;;
9040;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
9040;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
9041;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
9045;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1119]
9045;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;[1219]
9045;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1019]
9050;0700-0710;Mo,Th;POL;S11a Polish Spy Numbers;R;;p;1;0111;2802
9050;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
9052;0240-0250;Mo,We;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004
9052;0240-0250;Mo,We;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[0918]
9052;0000-2400;;CHN;Chinese Military ALE;;CHN;;1;;
9052;0000-2400;;F;French Diplo ALE;;F;;1;;
9057;0510-0520;Mo,We;POL;S11a Polish Spy Numbers;R;;p;1;0111;2802[1119]
9057;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
9064;0000-2400;;B;Brazilian Army ALE;;SAm;;1;;[1219]
9065;0754-0850;1357;CUB;Cuban Spy Numbers;S;Am;b;1;;[0922]
9073;0000-2400;;F;French Navy ALE;;F;;1;;
9085;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
9085;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
9090;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
9090;0000-2400;;MTN;Mauritania Military ALE;;MTN;;1;;
9095;0400-0100;;CLA;Echo of Hope VOH;K;KRE;/KOR-o;1;;[0422]
9095;0930-0950;;CLA;Echo of Hope VOH;E;KRE;/KOR-o;1;;[0321]
9095;1330-1350;;CLA;Echo of Hope VOH;E;KRE;/KOR-o;1;;[0820]
9095;1650-1655;;CLA;Echo of Hope VOH;E;KRE;/KOR-o;1;;
9095;1730-1750;;CLA;Echo of Hope VOH;E;KRE;/KOR-o;1;;
9095;0440-0453;Mo-Fr;CLA;Echo of Hope VOH (EBS);E;KRE;/KOR-o;1;;
9095;0727-0753;;CLA;Echo of Hope VOH (EBS);E;KRE;/KOR-o;1;;
